-0.527,-0.373,-0.24177481022370145,-0.21205315588922977
-0.508,-0.402,-0.25113156772075457,-0.2204771721380818
-0.488,-0.407,-0.260455977769425,-0.22888889121903208
-0.498,-0.407,-0.26970750682122624,-0.23727195495454353
-0.503,-0.407,-0.2789007485156439,-0.24561186665998103
-0.503,-0.412,-0.28799783347671243,-0.25389104491404074
-0.488,-0.417,-0.29697016141850907,-0.2620955921798583
-0.474,-0.417,-0.3058015548591254,-0.2702086776871097
-0.421,-0.417,-0.31449825365069217,-0.27821561609367973
-0.469,-0.417,-0.32301964176663794,-0.28610226886427875
-0.421,-0.417,-0.3313652637113035,-0.2938551083074255
-0.46,-0.417,-0.3395424052024674,-0.3014612774390037
-0.431,-0.417,-0.34750506252060187,-0.3089086452922996
-0.417,-0.417,-0.3552428443119027,-0.3161841728708515
-0.431,-0.417,-0.362711345040229,-0.3232789833400391
-0.455,-0.417,-0.3699596399503232,-0.3301833945628703
-0.436,-0.421,-0.37695212904367265,-0.33688861992844493
-0.421,-0.421,-0.3836779993486238,-0.34338679690635004
-0.464,-0.421,-0.39013229765274104,-0.34967100960792563
-0.431,-0.421,-0.39631332636325306,-0.3557353052621139
-0.522,-0.421,-0.40219003263587344,-0.36157302010059883
-0.522,-0.421,-0.4077702562398338,-0.36718180855462274
-0.517,-0.421,-0.41307695221279594,-0.37255863418091634
-0.541,-0.421,-0.41807235559264766,-0.37770142858015676
-0.522,-0.421,-0.42276556243993074,-0.3826090780564708
-0.479,-0.421,-0.4271793710172681,-0.38728140461193444
-0.493,-0.426,-0.43126697670827224,-0.39171914149196874
-0.474,-0.426,-0.4350998788239965,-0.3959239035363884
-0.508,-0.426,-0.4386239284785267,-0.39989815262735856
-0.474,-0.426,-0.4418519535894442,-0.403645158559369
-0.441,-0.426,-0.4448051737368914,-0.4071706401464912
-0.488,-0.426,-0.447495126794876,-0.410476008589382
-0.479,-0.426,-0.4499033135736778,-0.4135683490412844
-0.445,-0.426,-0.45206992131274193,-0.4164536930016047
-0.421,-0.431,-0.4539827277013791,-0.41913862854270134
-0.498,-0.431,-0.45565145833434023,-0.421630242027248
-0.484,-0.431,-0.45709244846503716,-0.42393774266402096
-0.479,-0.431,-0.45833069379418,-0.42606737647522225
-0.455,-0.431,-0.45934807075263,-0.4280273717810399
-0.522,-0.431,-0.4601722278359539,-0.4298262105042251
-0.431,-0.431,-0.4608130876023111,-0.43147256615049245
-0.426,-0.431,-0.46126458786561275,-0.4329752425080671
-0.417,-0.431,-0.4615642906178933,-0.4343431135152833
-0.431,-0.431,-0.4616965723383442,-0.43558506472821723
-0.46,-0.431,-0.4617151160203919,-0.4367099368000446
-0.498,-0.431,-0.4615996566107607,-0.43772647136035076
-0.503,-0.431,-0.461371492219221,-0.43864325965621975
-0.479,-0.431,-0.46103396463579005,-0.4394703787470486
-0.503,-0.436,-0.46061090413826156,-0.4402143216521392
-0.426,-0.436,-0.46011318840448723,-0.4408829633474453
-0.431,-0.436,-0.45954664429506414,-0.441483856671782
-0.421,-0.436,-0.4589065349235208,-0.44202419872507476
-0.469,-0.436,-0.4582073032843932,-0.4425108015006279
-0.493,-0.441,-0.45746593354012166,-0.44295006687371685
-0.479,-0.441,-0.456687854394109,-0.443347966029689
-0.46,-0.441,-0.4558903627992778,-0.44371002337549553
-0.46,-0.441,-0.4550680995279609,-0.44404130493950816
-0.431,-0.441,-0.45424224690378606,-0.44434641122593865
-0.436,-0.441,-0.45340464259302576,-0.44462947445250633
-0.407,-0.441,-0.45257667541359325,-0.4448941600635133
-0.373,-0.445,-0.451751091437005,-0.44514367237548874
-0.417,-0.445,-0.45094990835971477,-0.4453807641793447
-0.417,-0.445,-0.450148382216185,-0.44560606563261884
-0.407,-0.445,-0.4493673334054147,-0.4458231261079178
-0.484,-0.445,-0.4486036949488112,-0.44603342710641053
-0.431,-0.445,-0.44786764304681426,-0.44623807212228717
-0.441,-0.445,-0.4471599110218019,-0.4464378127642562
-0.431,-0.45,-0.44646733570964664,-0.4466330772250909
-0.441,-0.45,-0.4458024081683746,-0.44682400075663803
-0.417,-0.45,-0.44518546523877456,-0.4470104577963515
-0.441,-0.455,-0.44457014392057653,-0.447192095383437
-0.402,-0.455,-0.4440064853275888,-0.447368367498118
-0.417,-0.455,-0.4434900421097983,-0.4475385699563545
-0.484,-0.455,-0.4429724239265305,-0.4477018754945472
-0.488,-0.455,-0.442509476028769,-0.44785736868426357
-0.469,-0.455,-0.44202965142137124,-0.4480040803257552
-0.479,-0.455,-0.44160007174108235,-0.44814102098086955
-0.426,-0.455,-0.4412037622993594,-0.44826721332075325
-0.417,-0.455,-0.44100932824369693,-0.44850603783490006
-0.407,-0.455,-0.4408332236523889,-0.44874136420868055
-0.46,-0.455,-0.440692929346424,-0.4489650409546434
-0.412,-0.45,-0.4405783842444277,-0.44917537319482587
-0.421,-0.45,-0.44047656993541273,-0.4493723784147018
-0.46,-0.445,-0.4404048730552762,-0.4495577689473235
-0.493,-0.445,-0.4403455192764094,-0.44973329571366627
-0.455,-0.445,-0.44031951695902843,-0.44989574064257115
-0.488,-0.445,-0.44028824558088187,-0.4500452639425303
-0.474,-0.445,-0.4402977617266928,-0.4501820523273974
-0.393,-0.445,-0.4403235490230062,-0.45030631802702614
-0.407,-0.445,-0.4403734287670103,-0.4504182977093261
-0.412,-0.45,-0.44044137148091783,-0.45051825131883994
-0.512,-0.45,-0.4405352033956324,-0.4506064608373845
-0.431,-0.45,-0.4406394098960706,-0.4506832289727111
-0.426,-0.45,-0.44078388161994025,-0.4507488777815176
-0.426,-0.45,-0.44092592663012437,-0.4508050803686508
-0.417,-0.45,-0.44109648087605635,-0.4508508533624008
-0.393,-0.45,-0.4412949532572907,-0.4508848906539649
-0.445,-0.455,-0.4414996259347787,-0.45090923901001967
-0.46,-0.455,-0.44174758306425455,-0.4509242890610839
-0.397,-0.455,-0.4420072745345484,-0.4509304402797639
-0.441,-0.455,-0.44226328579940233,-0.4509280995709846
-0.455,-0.455,-0.4425581010670077,-0.4509176798986278
-0.402,-0.455,-0.44285399399690056,-0.45089959895353676
-0.493,-0.455,-0.44314667778565847,-0.4508742778673093
-0.378,-0.455,-0.44346225928353766,-0.45084380639471033
-0.436,-0.455,-0.44378230864488055,-0.4508069341841648
-0.469,-0.455,-0.44410696820005313,-0.45076409431412784
-0.455,-0.45,-0.44446741894859715,-0.4507157174716082
-0.426,-0.455,-0.44477971897464813,-0.4506622306791853
-0.474,-0.455,-0.4451315867489359,-0.45060405611457877
-0.426,-0.455,-0.4454811254332902,-0.45054161002515397
-0.441,-0.455,-0.44583478757823014,-0.45047530173887507
-0.455,-0.455,-0.44617763670361504,-0.4504071991913081
-0.45,-0.45,-0.44655007190572354,-0.45033602058463457
-0.402,-0.45,-0.4469227090671053,-0.4502638428119201
-0.441,-0.45,-0.44729281066951787,-0.45018939111675876
-0.431,-0.45,-0.4476435370587857,-0.450113045519225
-0.426,-0.45,-0.44800437982050734,-0.45003517337599164
-0.474,-0.45,-0.4483539722370523,-0.44995612845985106
-0.445,-0.45,-0.44866761018833795,-0.44987625014038246
-0.498,-0.45,-0.4489879426338553,-0.44979586266578564
-0.426,-0.45,-0.44931906287524875,-0.4497152745452625
-0.45,-0.45,-0.4496557051281897,-0.4496347780307169
-0.445,-0.45,-0.4499905780687684,-0.4495546486959692
-0.464,-0.445,-0.4503377144184813,-0.44947514511114245
-0.445,-0.445,-0.45064903137462553,-0.44939650860938535
-0.426,-0.445,-0.45095793619756935,-0.4493206295615871
-0.421,-0.445,-0.4512509595826665,-0.44924603977153066
-0.46,-0.445,-0.4515317295589477,-0.44917293716245116
-0.484,-0.445,-0.4518077329363602,-0.4491015011246991
-0.484,-0.445,-0.452079035883709,-0.44903189242455266
-0.493,-0.445,-0.4523581095689788,-0.4489659196312178
-0.474,-0.445,-0.45263062434512186,-0.44890203167492576
-0.493,-0.445,-0.4528806013121223,-0.44884034270743894
-0.469,-0.445,-0.45311434262135997,-0.4487809476348681
-0.488,-0.445,-0.4533190170267122,-0.4487239222229039
-0.46,-0.445,-0.4535263284315961,-0.4486693233124619
-0.469,-0.445,-0.4537219094435973,-0.44861718914226145
-0.426,-0.445,-0.453893056607658,-0.4485688729093754
-0.469,-0.45,-0.454057581275782,-0.4485230372559278
-0.46,-0.45,-0.454217898598871,-0.44847967461665983
-0.469,-0.45,-0.45438376487661225,-0.44843876012079326
-0.455,-0.45,-0.4545551002076338,-0.44840025216563106
-0.445,-0.45,-0.4547159111694882,-0.44836409308951825
-0.479,-0.45,-0.4548684654108943,-0.44833020993849176
-0.479,-0.45,-0.454987958816626,-0.4483001817392834
-0.421,-0.45,-0.45513137741656645,-0.44827223288797
-0.503,-0.45,-0.4552551659738595,-0.44824625882194485
-0.436,-0.45,-0.4553515659840257,-0.44822380876041995
-0.383,-0.45,-0.45546354094439423,-0.4482030790260866
-0.474,-0.45,-0.45557438549768314,-0.4481839386573753
-0.397,-0.45,-0.45565440479263514,-0.4481662456783892
-0.532,-0.45,-0.4557711711577112,-0.44814984792362955
-0.464,-0.45,-0.4558513745366905,-0.44813458395239186
-0.445,-0.45,-0.45592074618599426,-0.4481202840461182
-0.445,-0.45,-0.45597403369845607,-0.4481067712812556
-0.445,-0.45,-0.45602174518268135,-0.4480938626694901
-0.393,-0.45,-0.4560632126920967,-0.4480813703566234
-0.402,-0.45,-0.456118071464837,-0.4480691028708209
-0.445,-0.45,-0.4561491363571944,-0.4480551999915587
-0.431,-0.45,-0.4561754528410476,-0.4480411416130341
-0.455,-0.445,-0.45623414136385765,-0.44802505799768166
-0.417,-0.445,-0.4562476346358148,-0.4480084234190072
-0.455,-0.445,-0.4562463599187434,-0.4479910331033515
-0.455,-0.445,-0.4562704204385804,-0.4479726895428762
-0.431,-0.445,-0.45628260290352823,-0.4479532042626874
-0.469,-0.445,-0.4561930840352462,-0.4479323994872873
-0.455,-0.445,-0.4561434933434778,-0.44791010969333195
-0.431,-0.445,-0.4561051268835621,-0.44788784945571697
-0.479,-0.445,-0.45604438823183235,-0.4478621227331862
-0.445,-0.445,-0.45593562145306354,-0.44783615812042354
-0.493,-0.445,-0.45585173559678316,-0.44780819290163476
-0.45,-0.445,-0.4557423693654775,-0.4477781476042293
-0.464,-0.45,-0.45560069092156197,-0.447745960031097
-0.464,-0.45,-0.4554612159880868,-0.4477115855720241
-0.474,-0.45,-0.4553055062573715,-0.4476766637931447
-0.484,-0.45,-0.4551683762883726,-0.44763951092062837
-0.532,-0.45,-0.45497383026500604,-0.44760014439484214
-0.479,-0.45,-0.45476973326527387,-0.44755859787140073
-0.493,-0.45,-0.4545564504343647,-0.4475162681445974
-0.493,-0.45,-0.4543226848844713,-0.4474718944189191
-0.469,-0.45,-0.45410193937613075,-0.4474255632389582
-0.464,-0.45,-0.45382211220156865,-0.4473773741481126
-0.508,-0.45,-0.45355379709005417,-0.44732743839431766
-0.388,-0.45,-0.45328184570903957,-0.44727587755945836
-0.517,-0.45,-0.45300385667792326,-0.447221155705872
-0.46,-0.45,-0.4526830940101688,-0.4471667518555476
-0.469,-0.45,-0.4523441319985413,-0.4471111262562669
-0.431,-0.45,-0.4519853490477341,-0.44705442824899905
-0.445,-0.45,-0.451599567757833,-0.44699681021939863
-0.436,-0.45,-0.4512302039965838,-0.4469384260086007
-0.421,-0.445,-0.4508335673568171,-0.44687776291884845
-0.421,-0.445,-0.450419968854256,-0.4468166477112851
-0.45,-0.445,-0.44999872512010647,-0.4467552204340172
-0.479,-0.445,-0.4495623828803128,-0.44669361771907656
-0.412,-0.445,-0.44911877961806806,-0.44663197165574753
-0.503,-0.445,-0.44866392236194147,-0.4465704087088207
-0.46,-0.445,-0.4481989590859112,-0.4465090486907406
-0.426,-0.445,-0.4477510046074877,-0.44644800379615934
-0.421,-0.445,-0.44726189138407674,-0.44638737770686804
-0.445,-0.445,-0.4467977223758848,-0.44632726477448487
-0.393,-0.445,-0.4463033077006041,-0.4462677492876109
-0.455,-0.445,-0.44582816582860313,-0.44620723841050147
-0.464,-0.445,-0.4453436846455241,-0.4461474691823393
-0.412,-0.445,-0.4448607591023007,-0.44608848340649654
-0.431,-0.445,-0.44437415459534446,-0.4460303120592849
-0.412,-0.445,-0.44391299718935523,-0.4459729753162022
-0.45,-0.445,-0.4434447185533394,-0.44591513508716435
-0.426,-0.445,-0.4429849159527652,-0.4458594627489301
-0.407,-0.445,-0.44252643579533724,-0.44580326608114895
-0.431,-0.445,-0.4420707487411192,-0.44574784876630746
-0.455,-0.445,-0.441644440069147,-0.44569317190072577
-0.488,-0.445,-0.44121849340053154,-0.4456391878931443
-0.46,-0.445,-0.44082101935028045,-0.44558584130224804
-0.441,-0.445,-0.4404130594688195,-0.4455344173086079
-0.455,-0.445,-0.4400298078196316,-0.4454835226916634
-0.493,-0.445,-0.4396502475818692,-0.4454330926066034
-0.479,-0.445,-0.4392811353952935,-0.4453847246339684
-0.426,-0.445,-0.4389192712031496,-0.44533667201894117
-0.46,-0.445,-0.4385839560980208,-0.4452888691338236
-0.412,-0.445,-0.43825964079220675,-0.4452412475313334
-0.421,-0.445,-0.43793492809246826,-0.4451937364869651
-0.484,-0.445,-0.4376531850084225,-0.44514626356695947
-0.397,-0.445,-0.43738855480545147,-0.44509875521736975
-0.407,-0.445,-0.4371906298806589,-0.4450511373694934
-0.488,-0.445,-0.43688309448676116,-0.44500333605675557
-0.378,-0.445,-0.4366800962166567,-0.4449552780379906
-0.373,-0.445,-0.4363968130686843,-0.4449068914219769
-0.508,-0.445,-0.4361942647533009,-0.4448581062880272
-0.378,-0.445,-0.4359951329988127,-0.44480885529743436
-0.445,-0.445,-0.43585680446237,-0.4447590742906168
-0.464,-0.445,-0.4357078398853108,-0.4447087028648914
-0.436,-0.445,-0.4355532602367651,-0.4446576849279399
-0.421,-0.445,-0.4354244135224971,-0.44460596922220863
-0.407,-0.445,-0.4352950793428207,-0.4445535098157047
-0.397,-0.445,-0.4351651797525103,-0.4445002665549094
-0.397,-0.445,-0.4350355862842125,-0.44444620547583397
-0.397,-0.445,-0.43493950765383227,-0.44439129916957487
-0.316,-0.445,-0.43483331219271637,-0.4443355270990983
-0.46,-0.445,-0.4347483759075426,-0.4442772094454326
-0.441,-0.445,-0.4346785732586974,-0.4442180148646826
-0.373,-0.445,-0.4346167646395102,-0.4441579359788426
-0.369,-0.445,-0.4345549976690732,-0.4440969742248102
-0.565,-0.445,-0.4344868317113782,-0.44403514015587675
-0.431,-0.445,-0.43445378279238983,-0.4439724536522043
-0.373,-0.445,-0.4344276092611027,-0.44390894403844944
-0.508,-0.45,-0.4343921853016944,-0.4438446501075649
-0.536,-0.445,-0.43439429140066393,-0.4437796200506846
-0.421,-0.445,-0.4343992940513658,-0.4437155957530732
-0.46,-0.445,-0.4344237603125895,-0.4436509875555862
-0.508,-0.445,-0.4344505611827014,-0.44358588111286007
-0.436,-0.445,-0.4344867639977615,-0.4435220365985592
-0.493,-0.445,-0.4345393901096797,-0.4434578802651477
-0.407,-0.445,-0.4346044956216034,-0.4433935281227169
-0.469,-0.445,-0.4346848185140385,-0.4433291001203064
-0.493,-0.445,-0.4347951394574971,-0.443264718744591
-0.484,-0.441,-0.4349136592355792,-0.44320050758979507
-0.441,-0.441,-0.43503525082238037,-0.4431365899121764
-0.441,-0.441,-0.4351810473449527,-0.4430730871825735
-0.45,-0.441,-0.4353267328608979,-0.44301180210975
-0.421,-0.441,-0.4354853199246162,-0.44295119224578233
-0.412,-0.441,-0.43568208877922854,-0.4428913758154641
-0.364,-0.441,-0.4358591696860144,-0.4428324636107129
-0.412,-0.441,-0.4361120857399585,-0.4427728728904877
-0.464,-0.441,-0.43635146132944863,-0.4427143507850059
-0.426,-0.441,-0.43661713874089414,-0.44265696559062323
-0.474,-0.441,-0.43690681291009487,-0.4426007721418262
-0.393,-0.441,-0.43721738460022896,-0.4425458108869099
-0.426,-0.441,-0.4375408007487175,-0.44249210709565434
-0.388,-0.441,-0.4378850441492529,-0.44243800378824527
-0.412,-0.441,-0.43823850483234045,-0.4423851687762589
-0.412,-0.441,-0.43862987629720324,-0.4423335696463385
-0.397,-0.441,-0.4390378576181547,-0.4422831583167916
-0.45,-0.441,-0.4394569655606927,-0.4422338712653292
-0.426,-0.441,-0.4399105806718182,-0.44218562988648463
-0.407,-0.441,-0.44038180596250703,-0.4421383409769541
-0.441,-0.441,-0.44085524550462857,-0.4420918973460283
-0.378,-0.441,-0.4413399312359526,-0.4420461785472224
